,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
357,1187828,2205,retweet,d620e2dca86aa402a51a438cbaeedf9bc8e7c994d52c58a293884b5bca0f23dc,"RT @AlfredoGenom Some PHP10 billion worth of illegal drugs were seized across the country during the first six months of PBBM in office. More than 30,000 drug suspects were arrested in 24,000 police operations. 🇵🇭 https://t.co/FVlDX3MX0c",,1673255086,Twitter,,000 000 24 30 arrested billion country drug drugs illegal months office operations pbbm php10 police rt seized suspects worth,20,crime,domestic_political_issues,12,11,supportive,,0
1052,1814621,1163,retweet,404f19cb19e32022ebfe0c0752f59636d79ff85044246456f959d6c24500182b,"RT @Dean_Winnipeg The man who signed a 31 year agreement with China that raised alarm bells at CSIS says foreign interference is far worse than we think. Tell us more, Stephen Harper. Please.",,1685219118,Twitter,,agreement alarm bells china csis foreign harper interference man raised rt signed stephen worse year,15,crime,,246,9,opposing,,0
1970,158341,95174,retweet,701bec551010747286945cee69449903c12320e4030414280774fe66f8025c7a,"RT @PNPCordillera Eight police officers of PROCOR proudly received their awards from the Chief of the Philippine National Police (PNP), PGEN RODOLFO A AZURIN, JR., during his Command Visit in Camp Major Bado Dangwa, La Trinidad, Benguet on February 16, 2023. https://t.co/VmjRCJO109",,1677242704,Twitter,,16 2023 awards azurin bado benguet camp chief command dangwa february jr la major national officers pgen philippine pnp police police procor proudly received rodolfo rt trinidad visit,28,crime,,15,91,supportive,,0
625,118296,4207,retweet,8f87a19ad6769b9b196e9a0d5ebea9ffaaad5eceef7d388b89b942d2284a30ca,"RT @mariaressa Under Marcos, can Duterte be held accountable for drug war killings? https://t.co/NguC5kpghj via @rapplerdotcom",,1675582692,Twitter,,accountable drug duterte held killings marcos rt war,8,crime,,13,16,neutral,,0
663,1671279,12470,retweet,188d4c976b98855127de2be23d4230a0f43fa0838d68dd26ad00f9ab3a7eec2f,"RT @leisbeth_recto ""Marcos Jr has returned to the crime scene"". What a caption!",,1674260753,Twitter,,caption crime jr marcos returned rt scene,7,crime,,20,8,opposing,,0
97,1915543,12370,retweet,15ff691bc8cf8c02d5338b61ce3573a4fe490e2700028cb02d2780973a65e08f,"RT @Zhou_Li_CHN Basic Facts about #Tibet (#Xizang): 1. #China is a united multi-ethnic country. Tibet has been a part of China's territory since ancient times. The region is inhabited by over 40 ethnic groups, with Tibetans account for over 92% of its present 3,648,100 population. https://t.co/g1my76165Z",,1674908757,Twitter,,100 648 92 account ancient basic china china country ethnic ethnic facts groups inhabited multi part population present region rt territory tibet tibetans times united xizang,26,crime,,17,21,supportive,,0
2052,4048988,11170,retweet,cdb40a0e5a6ca80f5441f2ac236e69fd98d60dd85762e9b9acd84f27f06d3afd,"RT @EngrsOfMNL “Anong hero? Namamaril lang yan eh”: The insidious colonial roots and history of police brutality, barbarism, and violence in the Philippines",,1680908628,Twitter,,anong barbarism brutality colonial eh hero history insidious lang namamaril philippines police roots rt violence yan,16,crime,,17,7,opposing,,0
1202,6204099,22151,retweet,91b47f9e4d9e56374b43607d9c51f0f433376612acc3c1f40a98840ddcdd4045,"RT @DahasPH On 8-15 June, 7 died in Marcos Jr.'s drug war. Davao City continues to tally more killings by law enforcers. In Leyte, meanwhile, a high-profile target was killed. So far this year, 6 out of 8 fatalities in the province were HPTs. Sources: https://t.co/B98Cp2KHTP https://t.co/0x4NAjxckL",,1687163754,Twitter,,15 city continues davao died drug enforcers fatalities high hpts jr june killed killings law leyte marcos profile province rt sources tally target war year,25,crime,,18,6,opposing,,0
564,4843160,58922,retweet,10f75e3c1d202756cd190afc6ed5bd3eef089addd74d61d98e13b02d6924cc18,"RT @teddycasino Oh wow. Ano yun, nag suicide yung mag asawa? Ito ba yung “functional justice system” na tinatawag? DOJ clears 17 cops tagged in 'Bloody Sunday' raids; gun used didn't match | Inquirer News https://t.co/F1N3G2Pvq3",,1680348107,Twitter,,ano asawa ba bloody clears cops doj functional gun inquirer ito justice mag match na nag news raids rt suicide sunday system tagged tinatawag wow yun yung yung,28,crime,,45,7,opposing,,0
824,1771551,31867,retweet,536cd387df09935e602bd797f225779d5897e9595da59572d8a053d3d966d136,"RT @eicvsfascism URGENT ALERT: Reports indicate that BIEN Philippines - Bacolod City paralegal officer Alex Dolorosa was MURDERED three days after he was reported missing in Brgy. Alijis, Bacolod City. Endless killings of progressives continue under the Marcos-Duterte regime. #StopTheKillingsPH https://t.co/1oPuY9YYVd",,1682396119,Twitter,,alert alex alijis bacolod bacolod bien brgy city city continue days dolorosa duterte endless killings marcos missing murdered officer paralegal philippines progressives regime reported reports rt urgent,27,crime,,49,13,opposing,,0
1532,3303144,24623,retweet,faef53c7d1c84b0ad6253d3f940f233efa573ba65972e0fc9da79c589c875272,"RT @DahasPH On 16-22 February, 6 were killed in Marcos Jr.'s drug war, 3 of whom died in Davao City. Since the start of the Marcos gov't, there have been 33 killings in Davao City, almost 1 a week. Save for 1, all were carried out by the police/state agents. Sources: https://t.co/y9Hnxw6iqX https://t.co/NMxSaL3Sr5",,1677505793,Twitter,,16 22 agents carried city city davao davao died drug february gov jr killed killings marcos marcos police rt save sources start state war week,25,crime,,10,10,opposing,,0
1109,6928680,12356,retweet,e657daa4b17d7cd3ebdb119707e0da82f6a31b570bfd48a29cf4f7cb8c3f649b,"RT @PilipinasScm trigger warning: police, military violence VI. BIYERNES SANTO https://t.co/C2scu4SN6P #StopTheKillings #StopTheAttacks #RejectMarcosDuterte #StopTheAttacks https://t.co/W5GPcoqinm",,1680857639,Twitter,,biyernes military police rt santo trigger vi violence warning,9,crime,,17,10,opposing,,0
598,2574029,34109,retweet,916690c12577c63fab4edcdafe86f99f2b713ddcbc5902f248de485c0f3583d8,"RT Öjeproks73 Soberenya? Why, do you just get to the point of killing crimes agains human beings? What's that Chinese people, who live in WPS not your name for soberenya e, foolish?",,1674979019,Twitter,,agains beings chinese crimes foolish human killing live people point rt soberenya soberenya wps öjeproks73,15,crime,,38,8,opposing,,0
74,6672234,48159,retweet,17d8f428cd4d8beb051f7679c1fdc5a018b7eff8d8d55698b1d665b2296351e0,"RT @KeaweWong “China stands on the verge of once more becoming the most influential, the most advanced society in the world for the sixth time in history. And that will have been achieved under the leadership of the Communist Party of China (CPC)” – Martin Jacques 🦻🔊👇 #14 https://t.co/JniGmWbqac",,1677302277,Twitter,,14 achieved advanced china china communist cpc history influential jacques leadership martin party rt sixth society stands time verge world,20,crime,,89,6,supportive,,0
666,1693740,12470,retweet,9eb54b394db6671823199040b6804b4614b4624d42539cf6ad5a879c1206a2f9,"RT @nolsricafort Pastillas 2.0 at Clark International Airport- Impunity, Higher levels of political monopolization, weak civil engagement. Fight Corruption In The Philippines https://t.co/AM2brfEVyl",,1675073413,Twitter,,airport civil clark corruption engagement fight higher impunity international levels monopolization pastillas philippines political rt weak,16,crime,,11,8,opposing,,0
437,2550920,5209,retweet,6a1421538d8bcaf5478e403fae5adf3568227a2dc29c634c72aa8a773c9c822d,"RT ęPSBalita Per Php5.4 million crack values, confiscated by Bacolod City PNP ottps:/t.co/p3uayew5",,1687133496,Twitter,,bacolod city confiscated crack million ottps p3uayew5 php5 pnp rt values ępsbalita,12,crime,,15,34,supportive,,0
470,1498548,2949,retweet,f81ca3fc50bd7a0d0ac3aaa65f3728fbae91ad6d5c6677f728b223640eee4895,"RT @ABSCBNNews The Philippine Coast Guard (PCG) responds to a collision between MV Hong Hai 189 and MT Petite Soeur at the vicinity waters off Corregidor Island yesterday, April 28, 2023. Courtesy: PCG https://t.co/UaowrV4bli",,1682806622,Twitter,,2023 28 april coast collision corregidor courtesy guard hai hong island mt mv pcg pcg petite philippine responds rt soeur vicinity waters yesterday,23,crime,,10,7,supportive,,0
318,5171046,37031,retweet,27a07b8bb7456a6423094c2c97236c24decb4879deeb0d46057310e0455b9384,"RT ęPSBalita Student member of the Trorist Group at a Prestolic University, killed in the Enkwenro at the Cagayan ttps://t.co/X4cGz3lvL",,1683378845,Twitter,,cagayan enkwenro group killed member prestolic rt student trorist ttps university x4cgz3lvl ępsbalita,13,crime,,26,5,opposing,,0
1439,4015836,39811,retweet,dfd37d04567b16ee7884fc452d824ee6f820f75a8b8325bd2d8d0cda529a66b7,"RT wivesWUCSWCD_SC Kanind at two o’clock in the morning was consumed by fire and a first alarm came over a boarding house at the Tolan Street corner Lt. J. Francisco St. of the Barangay League Cross, Quezon City. BFP NCR Fare District Quezon City destroyed the fire before three o’clock in the morning. utps:/tco.S/DVOMBAB",,1676044627,Twitter,,alarm barangay bfp boarding city city clock clock consumed corner cross destroyed district dvombab fare fire fire francisco house kanind league lt morning morning ncr quezon quezon rt st street tco tolan utps wiveswucswcd_sc,34,crime,,113,7,neutral,,0
194,6326217,134283,retweet,2d0cb866189b7117202beac4c852af29aa69b43f92323f198edd9d02545ac24a,"RT @ChildrensHD ""...rather than dealing with it directly, there was a massive coverup by the U.S. + Chinese governments & scientific + medical communities that has now led to the deaths of maybe 20 million people worldwide."" — Dr. Francis Boyle, bioweapons expert https://t.co/k7GgReql4a",,1686626144,Twitter,,bioweapons boyle chinese communities coverup dealing deaths directly dr expert francis governments led massive medical million people rt scientific worldwide,20,crime,,172,5,opposing,,0
586,765605,2917,retweet,cea16e2bed95666773bdcd1fd682b6d6926f25ad01dd6535e4b8edee277282bf,"RT ögmanews DEVELOPING STORY: A person of interest in Adamson University student’szing-morder case John Matthew Saligig, found lifeless in Taguig City, according to Biñan City, Lagñan Police.ukua öchinogaston ths/cococog4",,1677840713,Twitter,,adamson biñan case city city cococog4 developing found interest john lagñan lifeless matthew morder person police rt saligig story student szing taguig ths ukua university öchinogaston ögmanews,27,crime,,19,5,neutral,,0
122,6626908,460672,retweet,7f76187abb36d9c65afffd18a393dedc2b1352ccc36313b1d0f7c2053fe300db,RT @PoliceUg Police dog captures suspect in Nakaseke Case of Animal Killing The Territorial Police in Nakaseke is investigating a case of Killing animals that occurred on the 25/05/2023 at around 400/C at Mabaale Village Kiwoko Town Council in Nakaseke district. The Police Canine… https://t.co/gdj1xBhNiU,,1685288932,Twitter,,05 2023 25 400 animal animals canine captures case case council district dog investigating killing killing kiwoko mabaale nakaseke nakaseke nakaseke occurred police police police rt suspect territorial town village,30,crime,,24,8,supportive,,0
72,6609466,96017,retweet,fc1fa1625add800e46fc3fe7596106a975d4f3d6ff6c271b4cbff89b0cda7d5f,RT @JesusECast How many others are still at large is the main question. Chinese police stations in our nation are nothing else than intelligence collection and asset management centers that operate unchecked in our communities and sanctioned by our military command and JRB administration.,,1681762772,Twitter,,administration asset centers chinese collection command communities intelligence jrb large main management military nation operate police question rt sanctioned stations unchecked,21,crime,,71,5,opposing,,0
601,2299327,34109,retweet,adb4753a6902790cbd84e74ac9d496be9b47c1244263396bf9b0937287db932e,"RT @Aaron_MatthewIL After the latest incident in the WPS, a Japanese delegation visited @coastguardph Headquarters today. The delegation visited BRP Cabra, one of the Japanese provided vessels that make up the bulk of the agency’s fleet and of the same class that was involved in the incident. 1/3 https://t.co/WwLvNcT5R4",,1682909401,Twitter,,agency brp bulk cabra class delegation delegation fleet headquarters incident incident involved japanese japanese latest make provided rt today vessels visited visited wps,23,crime,,19,8,supportive,,0
779,5584198,6310,retweet,e8ed3108a19502b6e14ce02798e64a5b729b9b6d7b9740f51c0f97a34dff7d11,"RT @DahasPH On 24-31 May, 8 were killed in Marcos Jr.'s drug war. Metro Manila, the top hotspot so far this year, logs another 4 deaths, one of them a minor. Davao City meanwhile tallies the 8th drug suspect killed by its police this month. Sources: https://t.co/nkp69SrYFX https://t.co/inLoqS5xAy",,1685844650,Twitter,,24 31 8th city davao deaths drug drug hotspot jr killed killed logs manila marcos metro minor month police rt sources suspect tallies top war year,26,crime,,13,13,opposing,,0
589,1422936,11039,retweet,ab98631e44c8f7f1f68fc2c1b852bb4d1f95cba61ed0c7149da55511efdc82a1,"RT Warwickagator In expose by Senator Raffy Tulfo, one of those suspected of being involved in agricultural smugling is Michael Ma, a Chinese professed business partner by Martin Aranta-na brother of Unglang Liza Araneta-Morcos. otts:/tcococ./7rQHAnijw",,1674954212,Twitter,,7rqhanijw agricultural araneta aranta brother business chinese expose involved liza ma martin michael morcos na otts partner professed raffy rt senator smugling suspected tcococ tulfo unglang warwickagator,27,crime,,230,13,opposing,,0
305,3962256,81864,retweet,6f8ef1e2cb8470312d5f6c524d4b30cbb69c38ac361372c754d2b97922b53486,RT @miamihart Wag po natin hayaan na makalusot sa Kongreso ang HB 77 na yan pangil po ng NPA yan… GISING PILIPINAS👊❤️💚🇵🇭 🚫🚫NO TO NPA🚫🚫 🚫🚫NO TERRORIST🚫🚫 https://t.co/gQU0L1zBIT,,1679021149,Twitter,,ang gising hayaan hb kongreso makalusot na na natin ng npa npa pangil pilipinas❤️ po po rt sa terrorist wag yan yan,22,crime,,28,5,opposing,,0
654,3420206,7483,retweet,aced221aea05b7252e80bbf498ef306dee1bee673f7d74f1a5fd417a24eca11a,"RT @societyofhonor Alrighty then, the EU has said the lousy DOJ effort on Duterte's drug killings will put EU-PH trade deals at risk. How will Sen. Dela Rosa and President Marcos spin this? It's not an affront to PH sovereignty. It's the EU not wanting to deal with killers and their enablers.",,1680583236,Twitter,,affront alrighty deal deals dela doj drug duterte effort enablers eu eu eu killers killings lousy marcos ph ph president put risk rosa rt sen sovereignty spin trade wanting,29,crime,,26,11,opposing,,0
337,1397939,24233,retweet,eb63bc0dbae1723a1ec475e4c2f95c87e38289191c1747a6f06ed1f3244e1992,"RT @pnppio ""To the men and women of the Philippine National Police, I challenge you to always do the right thing. Let us all hate crimes and fight criminals."" -PGen Benjamin C Acorda Jr Chief, PNP https://t.co/txtYyrimqG https://t.co/5VdvBt96eC https://t.co/Et8tu51evU https://t.co/2ii2Er3jxM",,1682583711,Twitter,,acorda benjamin challenge chief crimes criminals fight hate jr men national pgen philippine pnp police rt thing women,18,crime,,35,6,supportive,,0
881,7054386,14862,retweet,44d8f436f1e16d16647ea2fc0212808c312f2a34470492beb9883610cbd06671,"RT önatorees After tomorrow we can tap the Cebu Port Authority, Maritime Police and Philippine Coast Guard because of the lack of actions in the face - to - face kidnappings that were made on the port yourself. Don't this call to mind LGU and another agency, that you could be kidnapped in the same pier?",,1673965971,Twitter,,actions agency authority call cebu coast face face guard kidnapped kidnappings lack lgu made maritime mind philippine pier police port port rt tap tomorrow önatorees,25,crime,,50,13,opposing,,0
652,5615377,7483,retweet,a695edffa149b79926ac5dd957a6a7eb36a35d79721295cd39bcb0d28ce3aa26,"RT @rainbow06406065 Look! Imee & BBM! Ipinapatay ng mga magulang ninyo! See? You are a family of CRIMINALS, THIEVES & LIARS! Shame on you! https://t.co/AZSbC5NvUE",,1676094274,Twitter,,bbm criminals family imee ipinapatay liars magulang mga ng ninyo rt shame thieves,13,crime,,21,11,opposing,,0
285,813353,236619,retweet,84166f7d28f0f1e5ee6398314528d0667c53bac1416b121373f07685bd4ac21f,"RT News5PH Is Possible to cope with criminal and administrative cases with Agriculture Senior Usec. Domingo Panganib in connection with his command to import sugar before the Sugar Order No. 6, according to Sen. Risa Hontiveros. #5 etps:/tco./p Talit1wQjjjj",,1677165050,Twitter,,administrative agriculture cases command connection cope criminal domingo etps hontiveros import news5ph order panganib risa rt sen senior sugar sugar talit1wqjjjj tco usec,23,crime,,39,8,opposing,,0
577,603594,10071,retweet,a01d06c59412386df5c31eb07bc96e198a31202c33c31c793fdaea26ac4ae46c,RT @sentdefender Turkey and Syria within the last 12 Hours have experienced 2 Earthquakes both with a Magnitude of around 7.8 alongside 100s of Aftershocks ranging in Magnitude from 4-6; this is one of the worst Earthquake Swarms for the Region in Modern History.,,1675697371,Twitter,,100s aftershocks alongside earthquake earthquakes experienced history hours magnitude magnitude modern ranging region rt swarms syria turkey worst,18,crime,,124,11,neutral,,0
576,2426769,228247,retweet,ad63731cce6bdfd856c2d896d8acd21a0f26388abfd8602b06c1c6ae59096adb,RT @JamesFLoveIV because some unknown and unknowable being will do that for them at a time and place that they cannot ever prove even exists. Religion is the perfect scam. Authoritarian governments prey on the people they control. They are nothing more than legally recognized organized crime.,,1682910011,Twitter,,authoritarian control crime exists governments legally organized people perfect place prey prove recognized religion rt scam time unknowable unknown,19,crime,,18,5,opposing,,0
1458,4875216,88921,retweet,92f876ca7a3625029305c3c2d63b6862c3d89f5e09340c5da8bfc475d57cbd0f,"RT @USNavy #USNavy Photos of the Day: 1️⃣ #USSNimitz @NimitzNews #FLTOPS and 2️⃣ weapons maintenance in the South China Sea 3️⃣ #USSAntietam #CG54 transits the Philippine Sea and 4️⃣ @USMC #VBSS training aboard #USSMiguelKeith #ESB5 @US7thFleet, @INDOPACOM 👉 https://t.co/aZddB6hxYf https://t.co/4pGuqJiDRX",,1676468603,Twitter,,1️⃣ 2️⃣ 3️⃣ 4️⃣ aboard china day maintenance philippine photos rt sea sea south training transits weapons,17,us_military,,43,11,neutral,,0
5730,6157603,449447,tweet,,"Beijing claims sovereignty over almost the entire South China Sea, ignoring an international ruling that the assertion has no legal basis. https://t.co/s5PhUnY4eF",,1682930493,Twitter,,assertion basis beijing china claims entire ignoring international legal ruling sea south sovereignty,13,domestic_political_issues,us_military,13,24,opposing,,0
2078,2618466,755512,retweet,b3e7830e0859f9c30f7bfd49fe2f9200dc1a9806d4cf271c53d7d0e7056b5264,"RT @CanariesBlue US set to boost military presence near China . The US military to be deployed to four new bases in ""strategic areas"" of the Philippines. https://t.co/nQ5batFY4o",,1675430335,Twitter,,areas bases boost china deployed military military philippines presence rt set strategic,12,us_military,,16,5,supportive,,0
3733,3092623,25850,retweet,8175cd4b100b2fe1e61b4226b4fbd4deb17adbf5086bd3bd340fe95888b1d732,"RT @CDonatac @tmt_kmaralit @TheManilaTimes Example #878 of “VP Harris doesn’t get the credit she deserves” Last year she visited President Marcos in the Philippines with a plan. Fast forward to present & Marcos now gives US military acces to 4 new bases including the South China Sea ,bringing total up to 10+ in the area",,1683054429,Twitter,,10 878 acces area bases bringing china credit deserves doesn fast forward harris including marcos marcos military philippines plan present president rt sea south total visited vp year,28,us_military,,19,7,opposing,,0
66,1615585,735021,retweet,838bbbec1fb877fd7d6de9385977814fdfa6ffac94ef3dfadb8f2c59b9aa494f,"RT @globaltimesnews By adding new military bases in the Philippines, the US has kept reinforcing military deployments in the South China Sea and intentionally escalating regional tension. The Chinese military will firmly safeguard national territorial integrity and maritime interests, as well as the… https://t.co/YJSwD6h6QD",,1682607899,Twitter,,adding bases china chinese deployments escalating firmly integrity intentionally interests maritime military military military national philippines regional reinforcing rt safeguard sea south tension territorial,24,defense_and_military,us_military,58,6,opposing,,0
2531,1887985,1504788,retweet,7d5a8efe1d538ccb653b88296b9580019ac2ea7ed79f09983c70fef2e5e90b4d,"RT @TimInHonolulu Philippine Coast Guard Cutters, Chinese Warship Almost Collide in South China Sea https://t.co/2OQIatca4j",,1683069472,Twitter,,china chinese coast collide cutters guard philippine rt sea south warship,11,us_military,,13,5,neutral,,0
3154,849222,179312,tweet,,US to get expanded military base access in The Philippines https://t.co/yEdwXezdWW,,1675313565,Twitter,,access base expanded military philippines,5,us_military,,18,10,supportive,,0
1021,4460799,86236,retweet,e96f1027fd3999f80d64795e5214b1d858f2e6115ba7b5c9595d1249a6efe8af,RT @Apex_WW US and Philippine forces fire on mock enemy warship in South China Sea military exercise https://t.co/ITidROzat6,,1682520135,Twitter,,china enemy exercise fire forces military mock philippine rt sea south warship,12,us_military,,15,16,supportive,,0
5164,6466434,69127,tweet,,Philippine coast guard rescues 120 people as ferry catches fire https://t.co/SZnJRlQCGm https://t.co/zF34EHvjmf,,1687084234,Twitter,,catches coast ferry fire guard people philippine rescues,8,us_military,,13,7,neutral,,0
2086,4645440,42965,retweet,5e10b42e08d70ab7b3864bd3661684d4ca67bbf902fb453e69a569ad62498196,"RT @jaytaryela The Task Force Kaligtasan sa Karagatan (TF KsK) of the @coastguardph has achieved another milestone in securing the West Philippine Sea. They have successfully installed five navigational buoys on critical areas - Patag Island, Balagtas Reef, Kota Island, Panata Island, and Juan… https://t.co/Ge3riQDqXK",,1684158400,Twitter,,achieved areas balagtas buoys critical force installed island island island juan kaligtasan karagatan kota ksk milestone navigational panata patag philippine reef rt sa sea securing successfully task tf west,29,us_military,,41,26,supportive,,0
4173,3407578,10935,retweet,3eea0552a7bdda42951e2cfb0194e438bb39d41b630f0d6407363c9fb7b0e336,RT @pnagovph President Ferdinand R. Marcos Jr. on Monday appointed lawyer Gilberto C. Teodoro Jr. as Secretary of the Department of National Defense and Dr. Teodoro J. Herbosa as Secretary of the Department of Health. https://t.co/MqiQLGJbGp,,1686056921,Twitter,,appointed defense department department dr ferdinand gilberto health herbosa jr jr lawyer marcos monday national president rt secretary secretary teodoro teodoro,21,us_military,,13,45,neutral,,0
212,1884230,233767,retweet,dda75b71a174d6d50627c2a80ad39447d27cbda5305ca74cfacf6231474f756f,RT @USPacificFleet #HazeGray: USS Wayne E. Meyer (DDG 108) steams near the aircraft carrier USS Nimitz (CVN 68) in the South China Sea. The Nimitz Carrier Strike Group is in U.S. 7th Fleet conducting routine operations. #USNavy #USSNimitz 📸 MC3 Hannah Kantner @SurfaceWarriors https://t.co/gA8uH6UpRz,,1675293291,Twitter,,108 68 7th aircraft carrier carrier china conducting cvn ddg fleet group hannah kantner mc3 meyer nimitz nimitz operations routine rt sea south steams strike uss uss wayne,28,us_military,,25,11,supportive,,0
5510,2930893,44628,tweet,,The US has secured access to four additional military bases in the Philippines - a key bit of real estate which would offer a front seat to monitor the Chinese in the South China Sea and around Taiwan. ⁦@wingcommander1⁩ https://t.co/VxClUZ0qfE,,1675347172,Twitter,,access additional bases bit china chinese estate front key military monitor offer philippines real sea seat secured south taiwan,19,us_military,,12,5,supportive,,0
18,4106900,28859,retweet,e77f22b847940942b8a43cd7e8d1635a9c3a7654e5349daf15b6e894b0e7d83b,RT @apocalypse0s 🇺🇸🇵🇭 US-Philippines largest-ever military drills met with fierce local protests against the increasing military presence of the US in the Philippines and warnings from observers of jeopardizing regional stability. https://t.co/2wiJuClSej,,1681309625,Twitter,,drills fierce increasing jeopardizing largest local met military military observers philippines philippines presence protests regional rt stability warnings,18,us_military,,13,33,opposing,,0
863,2941573,762964,retweet,66164c0fe08535780da5ac54bd60f19903c68d46a9c22ce0ed8778e41bfbc28f,"RT @space_osint Earlier this week, USAF (🇺🇸) F-22 Raptors deployed to Clark AB, the Philipines (🇵🇭). It was the first time that 5th generation aircraft have operated out of the Philippines, and included aerial exercises with Philippine FA-50PH fighter aircraft over the South China Sea. https://t.co/96Rr1PSFmm",,1679093664,Twitter,,22 50ph 5th ab aerial aircraft aircraft china clark deployed earlier exercises fa fighter generation included operated philipines philippine philippines raptors rt sea south time usaf week,27,us_military,,13,8,supportive,,0
3722,5226825,10071,retweet,9b08c72a60eea7628aba17caab3fda940fad499848d14587a06de27e1595e845,"RT @GordianKnotRay 26 March 2023 - ~15 probable #China maritime militia and/or fishing ships visible in Iroquois Reef, which is in the #Philippines exclusive economic zone and ~125nm from the Palawan coast. Image: @planet #southchinasea https://t.co/nJuaB0ZHPM",,1679992424,Twitter,,125nm 15 china coast economic exclusive fishing image iroquois march maritime militia palawan probable reef rt ships visible zone,19,us_military,,10,49,opposing,,0
3622,2138728,235842,tweet,,U.S. Navy Drills in South China Sea as Beijing Justifies Laser Attack https://t.co/fxvZjpQ56F via @BreitbartNews,,1676439769,Twitter,,attack beijing china drills justifies laser navy sea south,9,us_military,,14,6,opposing,,0
81,3981104,22654,retweet,164b329fff23bbbb3f80ce7eea46b5543841d19b82094a0ab5f3b498e9b887ec,"RT @IndoPac_Info #Chinese Warship, CG Cutter & 42 militia ships Violate Pag-asa Island 12 mile territorial Sea: Philippine Coast Guard The #PLAN ship & CCG 5203 were slowly loitering near Pag-asa Island at a distance of 8 nautical miles & 4 nautical miles respectively. https://t.co/1z4ibDCVfB",,1678193073,Twitter,,asa asa ccg cg coast cutter distance guard island island loitering mile miles miles militia nautical nautical pag pag philippine plan rt sea ship ships slowly territorial violate warship,29,us_military,,16,23,supportive,,0
2545,2536133,1815,retweet,f47571a80e1631e1b97d861fd6110a56e3b4aefe5c13559b5bd099a30ae3d561,"RT @manilabulletin President Ferdinand “Bongbong” Marcos Jr. is not in favor of the idea that he should appoint someone from the military or police to lead the Department of Agriculture, underscoring that the DA head should be an expert in the field of agriculture. READ: https://t.co/n9lhc0NyRT https://t.co/Wb3hEiTJqb",,1674293127,Twitter,,agriculture agriculture appoint bongbong da department expert favor ferdinand field head idea jr lead marcos military police president read rt underscoring,21,us_military,,17,50,neutral,,0
833,6638983,114909,retweet,7543a2a065517227e72afc98baeaabed45ca89bbfbc76ef1bb7eee5eb6cf8e01,"RT @dobahi China Accuses US of Raising Regional Tensions in South China Sea. 📍The US continues to strengthen its military deployment in the South China Sea and is deliberately pushing up regional tensions, China's defense ministry spokesperson said on Thursday. https://t.co/azhVDOGQx1",,1682614861,Twitter,,accuses china china china china continues defense deliberately deployment military ministry pushing raising regional regional rt sea sea south south spokesperson strengthen tensions tensions thursday,25,us_military,,14,20,opposing,,0
4183,5650287,3016,retweet,0bf99d523d2972ea59cda290368212cd68de60d0ade45eb570e8e892214c8596,"RT ŠPTVph TINAN: The Philippine Military Academy (PMA) Class of 2023 in Fort General Gregory Del Pilar, Baguio City this Sunday morning, May 21. (1/3) hops:/t.co/OL0Cna5G",,1684693785,Twitter,,21 academy baguio city class del fort general gregory hops military morning ol0cna5g philippine pilar pma rt sunday tinan šptvph,20,us_military,,12,95,neutral,,0
2271,6410474,27651,retweet,f8c09002f37ddf9179d007fb64acf94391563bf5cd88f3b1f42cbdc6001b079a,"RT @IndoPac_Info 2) ""US forces can't get there quickly."" ""It's basically submarines and US aircraft that are going to be operating from the southwest islands of Japan and eventually from bases in the northern Philippines,"" said the political scientist.",,1681836800,Twitter,,aircraft bases basically eventually forces islands japan northern operating philippines political quickly rt scientist southwest submarines,16,us_military,,16,33,supportive,,0
1178,5420654,606435,retweet,14bee4573208f907a3b13b3223c09e676eb17c7b2a8ee3044d901233edb3cc1a,"RT @gc22gc 17,000 American and Filipino Airmen,Sailors,Soldiers in largest ever joint combat exercise in South China Sea… Display is direct challenge to CCP/PLA… https://t.co/mmB1SSSb0i https://t.co/nkeWDHcShX",,1681307136,Twitter,,000 17 airmen american ccp challenge china combat direct display exercise filipino joint largest pla rt sailors sea soldiers south,20,us_military,,19,7,supportive,,0
178,7140914,12627,retweet,295ccf1a0f9ab5604543bf67d2f107d3b186dac7242abdfb740dbdf332f85074,RT @medeabenjamin Yes. Why is this U.S. military plane in the south CHINA sea? That is the relevant question.,,1677541743,Twitter,,china military plane question relevant rt sea south,8,us_military,,72,46,neutral,,0
1511,1441104,150766,retweet,8f5ebff854fc4a06c08ee2971d14c1c0313cd96c0f196e773d364c6e64cb2060,RT @US7thFleet Sailors participate in a live-fire exercise aboard the aircraft carrier USS Nimitz (CVN 68) while underway in the Philippine Sea. #HandsOnTraining | #SafeOpsareEffectiveOps | #NimitzNews https://t.co/MH24QHcd4S,,1684318479,Twitter,,68 aboard aircraft carrier cvn exercise fire live nimitz participate philippine rt sailors sea underway uss,16,us_military,,16,14,neutral,,0
